id,workspace_id,user_id,granted_by_user_id,name,permission_code,permission_type,active,applicable_principal_types
perm-phase_outcome_summary-delete,default-workspace,superadmin-001,superadmin-001,Phase Outcome Summary: Delete,phase_outcome_summary:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-phase_outcome_summary-list,default-workspace,superadmin-001,superadmin-001,Phase Outcome Summary: List,phase_outcome_summary:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary-create,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary: Create,job_outcome_summary:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary-read,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary: Read,job_outcome_summary:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary-update,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary: Update,job_outcome_summary:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary-delete,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary: Delete,job_outcome_summary:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary-list,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary: List,job_outcome_summary:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-document_template-create,default-workspace,superadmin-001,superadmin-001,Document Template: Create,document_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-document_template-list,default-workspace,superadmin-001,superadmin-001,Document Template: List,document_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-document_template-delete,default-workspace,superadmin-001,superadmin-001,Document Template: Delete,document_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary_document_template-create,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary Document Template: Create,job_outcome_summary_document_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary_document_template-list,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary Document Template: List,job_outcome_summary_document_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary_document_template-update,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary Document Template: Update,job_outcome_summary_document_template:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_summary_document_template-delete,default-workspace,superadmin-001,superadmin-001,Job Outcome Summary Document Template: Delete,job_outcome_summary_document_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-account-create,default-workspace,superadmin-001,superadmin-001,Account: Create,account:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-account-read,default-workspace,superadmin-001,superadmin-001,Account: Read,account:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-account-update,default-workspace,superadmin-001,superadmin-001,Account: Update,account:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-account-delete,default-workspace,superadmin-001,superadmin-001,Account: Delete,account:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-account-list,default-workspace,superadmin-001,superadmin-001,Account: List,account:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-create,default-workspace,superadmin-001,superadmin-001,Journal: Create,journal:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-read,default-workspace,superadmin-001,superadmin-001,Journal: Read,journal:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-update,default-workspace,superadmin-001,superadmin-001,Journal: Update,journal:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-delete,default-workspace,superadmin-001,superadmin-001,Journal: Delete,journal:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-list,default-workspace,superadmin-001,superadmin-001,Journal: List,journal:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-create,default-workspace,superadmin-001,superadmin-001,Period: Create,period:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-read,default-workspace,superadmin-001,superadmin-001,Period: Read,period:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-update,default-workspace,superadmin-001,superadmin-001,Period: Update,period:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-delete,default-workspace,superadmin-001,superadmin-001,Period: Delete,period:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-list,default-workspace,superadmin-001,superadmin-001,Period: List,period:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-create,default-workspace,superadmin-001,superadmin-001,Loan: Create,loan:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-read,default-workspace,superadmin-001,superadmin-001,Loan: Read,loan:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-update,default-workspace,superadmin-001,superadmin-001,Loan: Update,loan:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-delete,default-workspace,superadmin-001,superadmin-001,Loan: Delete,loan:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-list,default-workspace,superadmin-001,superadmin-001,Loan: List,loan:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-equity-create,default-workspace,superadmin-001,superadmin-001,Equity: Create,equity:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-equity-read,default-workspace,superadmin-001,superadmin-001,Equity: Read,equity:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-equity-update,default-workspace,superadmin-001,superadmin-001,Equity: Update,equity:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-equity-delete,default-workspace,superadmin-001,superadmin-001,Equity: Delete,equity:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-equity-list,default-workspace,superadmin-001,superadmin-001,Equity: List,equity:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-create,default-workspace,superadmin-001,superadmin-001,Payroll: Create,payroll:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-read,default-workspace,superadmin-001,superadmin-001,Payroll: Read,payroll:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-update,default-workspace,superadmin-001,superadmin-001,Payroll: Update,payroll:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-delete,default-workspace,superadmin-001,superadmin-001,Payroll: Delete,payroll:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-list,default-workspace,superadmin-001,superadmin-001,Payroll: List,payroll:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-petty_cash-create,default-workspace,superadmin-001,superadmin-001,Petty Cash: Create,petty_cash:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-petty_cash-read,default-workspace,superadmin-001,superadmin-001,Petty Cash: Read,petty_cash:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-petty_cash-update,default-workspace,superadmin-001,superadmin-001,Petty Cash: Update,petty_cash:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-petty_cash-delete,default-workspace,superadmin-001,superadmin-001,Petty Cash: Delete,petty_cash:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-petty_cash-list,default-workspace,superadmin-001,superadmin-001,Petty Cash: List,petty_cash:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-prepayment-create,default-workspace,superadmin-001,superadmin-001,Prepayment: Create,prepayment:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-prepayment-read,default-workspace,superadmin-001,superadmin-001,Prepayment: Read,prepayment:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-prepayment-update,default-workspace,superadmin-001,superadmin-001,Prepayment: Update,prepayment:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-prepayment-delete,default-workspace,superadmin-001,superadmin-001,Prepayment: Delete,prepayment:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-prepayment-list,default-workspace,superadmin-001,superadmin-001,Prepayment: List,prepayment:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-create,default-workspace,superadmin-001,superadmin-001,Deposit: Create,deposit:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-read,default-workspace,superadmin-001,superadmin-001,Deposit: Read,deposit:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-update,default-workspace,superadmin-001,superadmin-001,Deposit: Update,deposit:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-delete,default-workspace,superadmin-001,superadmin-001,Deposit: Delete,deposit:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-list,default-workspace,superadmin-001,superadmin-001,Deposit: List,deposit:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration_config-create,default-workspace,superadmin-001,superadmin-001,Integration Config: Create,integration_config:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration_config-read,default-workspace,superadmin-001,superadmin-001,Integration Config: Read,integration_config:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration_config-update,default-workspace,superadmin-001,superadmin-001,Integration Config: Update,integration_config:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration_config-delete,default-workspace,superadmin-001,superadmin-001,Integration Config: Delete,integration_config:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration_config-list,default-workspace,superadmin-001,superadmin-001,Integration Config: List,integration_config:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-role_permission-create,default-workspace,superadmin-001,superadmin-001,Role Permission: Create,role_permission:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-role_permission-read,default-workspace,superadmin-001,superadmin-001,Role Permission: Read,role_permission:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-role_permission-delete,default-workspace,superadmin-001,superadmin-001,Role Permission: Delete,role_permission:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-role_permission-list,default-workspace,superadmin-001,superadmin-001,Role Permission: List,role_permission:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_occurrence-read,default-workspace,superadmin-001,superadmin-001,Event Occurrence: Read,event_occurrence:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-event_occurrence-list,default-workspace,superadmin-001,superadmin-001,Event Occurrence: List,event_occurrence:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment_return-list,default-workspace,superadmin-001,superadmin-001,Fulfillment Return: List,fulfillment_return:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment_return-create,default-workspace,superadmin-001,superadmin-001,Fulfillment Return: Create,fulfillment_return:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment_return-read,default-workspace,superadmin-001,superadmin-001,Fulfillment Return: Read,fulfillment_return:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reports-view,default-workspace,superadmin-001,superadmin-001,Reports: View,reports:view,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-dashboard-view,default-workspace,superadmin-001,superadmin-001,Dashboard: View,dashboard:view,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-ledger-view,default-workspace,superadmin-001,superadmin-001,Ledger: View,ledger:view,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-post,default-workspace,superadmin-001,superadmin-001,Journal: Post,journal:post,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-post_manual,default-workspace,superadmin-001,superadmin-001,Journal: Post Manual,journal:post_manual,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-post_manual_approve,default-workspace,superadmin-001,superadmin-001,Journal: Post Manual Approve,journal:post_manual_approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-journal-reverse,default-workspace,superadmin-001,superadmin-001,Journal: Reverse,journal:reverse,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-close,default-workspace,superadmin-001,superadmin-001,Period: Close,period:close,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-period-reopen,default-workspace,superadmin-001,superadmin-001,Period: Reopen,period:reopen,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-loan-payment,default-workspace,superadmin-001,superadmin-001,Loan: Payment,loan:payment,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-petty_cash-replenish,default-workspace,superadmin-001,superadmin-001,Petty Cash: Replenish,petty_cash:replenish,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-apply,default-workspace,superadmin-001,superadmin-001,Deposit: Apply,deposit:apply,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-deposit-refund,default-workspace,superadmin-001,superadmin-001,Deposit: Refund,deposit:refund,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-bad_debt-configure,default-workspace,superadmin-001,superadmin-001,Bad Debt: Configure,bad_debt:configure,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-bad_debt-provision,default-workspace,superadmin-001,superadmin-001,Bad Debt: Provision,bad_debt:provision,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-approve,default-workspace,superadmin-001,superadmin-001,Payroll: Approve,payroll:approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-post,default-workspace,superadmin-001,superadmin-001,Payroll: Post,payroll:post,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-transition,default-workspace,superadmin-001,superadmin-001,Fulfillment: Transition,fulfillment:transition,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration-view,default-workspace,superadmin-001,superadmin-001,Integration: View,integration:view,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-integration-manage,default-workspace,superadmin-001,superadmin-001,Integration: Manage,integration:manage,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-audit_trail-read,default-workspace,superadmin-001,superadmin-001,Audit Trail: Read,audit_trail:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-audit_trail-export,default-workspace,superadmin-001,superadmin-001,Audit Trail: Export,audit_trail:export,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplies-create,default-workspace,superadmin-001,superadmin-001,Supplies: Create,supplies:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplies-read,default-workspace,superadmin-001,superadmin-001,Supplies: Read,supplies:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplies-update,default-workspace,superadmin-001,superadmin-001,Supplies: Update,supplies:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplies-delete,default-workspace,superadmin-001,superadmin-001,Supplies: Delete,supplies:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplies-list,default-workspace,superadmin-001,superadmin-001,Supplies: List,supplies:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-create,default-workspace,superadmin-001,superadmin-001,Revenue: Create,revenue:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-read,default-workspace,superadmin-001,superadmin-001,Revenue: Read,revenue:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-revenue-update,default-workspace,superadmin-001,superadmin-001,Revenue: Update,revenue:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-delete,default-workspace,superadmin-001,superadmin-001,Revenue: Delete,revenue:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-list,default-workspace,superadmin-001,superadmin-001,Revenue: List,revenue:list,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-revenue-line-item-create,default-workspace,superadmin-001,superadmin-001,Revenue Line Item: Create,revenue_line_item:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-line-item-read,default-workspace,superadmin-001,superadmin-001,Revenue Line Item: Read,revenue_line_item:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-line-item-update,default-workspace,superadmin-001,superadmin-001,Revenue Line Item: Update,revenue_line_item:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-line-item-delete,default-workspace,superadmin-001,superadmin-001,Revenue Line Item: Delete,revenue_line_item:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-revenue-line-item-list,default-workspace,superadmin-001,superadmin-001,Revenue Line Item: List,revenue_line_item:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract-list,default-workspace,superadmin-001,superadmin-001,Supplier Contract: List,supplier_contract:list,PERMISSION_TYPE_ALLOW,true,"{1,2,5,6}"
perm-supplier_contract-create,default-workspace,superadmin-001,superadmin-001,Supplier Contract: Create,supplier_contract:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract-update,default-workspace,superadmin-001,superadmin-001,Supplier Contract: Update,supplier_contract:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract-delete,default-workspace,superadmin-001,superadmin-001,Supplier Contract: Delete,supplier_contract:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract-approve,default-workspace,superadmin-001,superadmin-001,Supplier Contract: Approve,supplier_contract:approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract-terminate,default-workspace,superadmin-001,superadmin-001,Supplier Contract: Terminate,supplier_contract:terminate,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_line-list,default-workspace,superadmin-001,superadmin-001,Supplier Contract Line: List,supplier_contract_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_line-create,default-workspace,superadmin-001,superadmin-001,Supplier Contract Line: Create,supplier_contract_line:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_line-update,default-workspace,superadmin-001,superadmin-001,Supplier Contract Line: Update,supplier_contract_line:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_line-delete,default-workspace,superadmin-001,superadmin-001,Supplier Contract Line: Delete,supplier_contract_line:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-list,default-workspace,superadmin-001,superadmin-001,Procurement Request: List,procurement_request:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-create,default-workspace,superadmin-001,superadmin-001,Procurement Request: Create,procurement_request:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-update,default-workspace,superadmin-001,superadmin-001,Procurement Request: Update,procurement_request:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-delete,default-workspace,superadmin-001,superadmin-001,Procurement Request: Delete,procurement_request:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-submit,default-workspace,superadmin-001,superadmin-001,Procurement Request: Submit,procurement_request:submit,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-approve,default-workspace,superadmin-001,superadmin-001,Procurement Request: Approve,procurement_request:approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request-reject,default-workspace,superadmin-001,superadmin-001,Procurement Request: Reject,procurement_request:reject,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request_line-list,default-workspace,superadmin-001,superadmin-001,Procurement Request Line: List,procurement_request_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request_line-create,default-workspace,superadmin-001,superadmin-001,Procurement Request Line: Create,procurement_request_line:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request_line-update,default-workspace,superadmin-001,superadmin-001,Procurement Request Line: Update,procurement_request_line:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-procurement_request_line-delete,default-workspace,superadmin-001,superadmin-001,Procurement Request Line: Delete,procurement_request_line:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-read,default-workspace,superadmin-001,superadmin-001,Payroll: Read,payroll:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-write,default-workspace,superadmin-001,superadmin-001,Payroll: Write,payroll:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll-read-compensation,default-workspace,superadmin-001,superadmin-001,Payroll: Read Compensation,payroll:read:compensation,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll_run-read,default-workspace,superadmin-001,superadmin-001,Payroll Run: Read,payroll_run:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll_run-write,default-workspace,superadmin-001,superadmin-001,Payroll Run: Write,payroll_run:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll_run-calculate,default-workspace,superadmin-001,superadmin-001,Payroll Run: Calculate,payroll_run:calculate,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll_run-approve,default-workspace,superadmin-001,superadmin-001,Payroll Run: Approve,payroll_run:approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-payroll_run-post,default-workspace,superadmin-001,superadmin-001,Payroll Run: Post,payroll_run:post,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-pay_cycle-read,default-workspace,superadmin-001,superadmin-001,Pay Cycle: Read,pay_cycle:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-pay_cycle-write,default-workspace,superadmin-001,superadmin-001,Pay Cycle: Write,pay_cycle:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-pay_cycle-reopen,default-workspace,superadmin-001,superadmin-001,Pay Cycle: Reopen,pay_cycle:reopen,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-rate_table-read,default-workspace,superadmin-001,superadmin-001,Rate Table: Read,rate_table:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-rate_table-write,default-workspace,superadmin-001,superadmin-001,Rate Table: Write,rate_table:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_type-read,default-workspace,superadmin-001,superadmin-001,Leave Type: Read,leave_type:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_type-write,default-workspace,superadmin-001,superadmin-001,Leave Type: Write,leave_type:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_balance-read,default-workspace,superadmin-001,superadmin-001,Leave Balance: Read,leave_balance:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_balance-write,default-workspace,superadmin-001,superadmin-001,Leave Balance: Write,leave_balance:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_request-read,default-workspace,superadmin-001,superadmin-001,Leave Request: Read,leave_request:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_request-write,default-workspace,superadmin-001,superadmin-001,Leave Request: Write,leave_request:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-leave_request-approve,default-workspace,superadmin-001,superadmin-001,Leave Request: Approve,leave_request:approve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-read-vendor,default-workspace,superadmin-001,superadmin-001,Supplier: Read Vendor,supplier:read:vendor,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-read-employee,default-workspace,superadmin-001,superadmin-001,Supplier: Read Employee,supplier:read:employee,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-write-vendor,default-workspace,superadmin-001,superadmin-001,Supplier: Write Vendor,supplier:write:vendor,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-write-employee,default-workspace,superadmin-001,superadmin-001,Supplier: Write Employee,supplier:write:employee,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_dependent-read,default-workspace,superadmin-001,superadmin-001,Supplier Dependent: Read,supplier_dependent:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_dependent-write,default-workspace,superadmin-001,superadmin-001,Supplier Dependent: Write,supplier_dependent:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_lifecycle_event-read,default-workspace,superadmin-001,superadmin-001,Supplier Lifecycle Event: Read,supplier_lifecycle_event:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_lifecycle_event-write,default-workspace,superadmin-001,superadmin-001,Supplier Lifecycle Event: Write,supplier_lifecycle_event:write,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-milestone-set_status,default-workspace,superadmin-001,superadmin-001,Milestone: Set Status,milestone:set_status,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-list,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: List,supplier_contract_price_schedule:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-create,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: Create,supplier_contract_price_schedule:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-update,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: Update,supplier_contract_price_schedule:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-delete,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: Delete,supplier_contract_price_schedule:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-activate,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: Activate,supplier_contract_price_schedule:activate,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule-supersede,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule: Supersede,supplier_contract_price_schedule:supersede,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_contract_price_schedule_line-list,default-workspace,superadmin-001,superadmin-001,Supplier Contract Price Schedule Line: List,supplier_contract_price_schedule_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition-list,default-workspace,superadmin-001,superadmin-001,Expense Recognition: List,expense_recognition:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition-read,default-workspace,superadmin-001,superadmin-001,Expense Recognition: Read,expense_recognition:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition-create,default-workspace,superadmin-001,superadmin-001,Expense Recognition: Create,expense_recognition:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition-reverse,default-workspace,superadmin-001,superadmin-001,Expense Recognition: Reverse,expense_recognition:reverse,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-list,default-workspace,superadmin-001,superadmin-001,Accrued Expense: List,accrued_expense:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-read,default-workspace,superadmin-001,superadmin-001,Accrued Expense: Read,accrued_expense:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-create,default-workspace,superadmin-001,superadmin-001,Accrued Expense: Create,accrued_expense:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-settle,default-workspace,superadmin-001,superadmin-001,Accrued Expense: Settle,accrued_expense:settle,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-accrued_expense-reverse,default-workspace,superadmin-001,superadmin-001,Accrued Expense: Reverse,accrued_expense:reverse,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-user-dashboard,default-workspace,superadmin-001,superadmin-001,User: Dashboard,user:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-client-dashboard,default-workspace,superadmin-001,superadmin-001,Client: Dashboard,client:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product-dashboard,default-workspace,superadmin-001,superadmin-001,Product: Dashboard,product:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
